wvls,ingap_qe,ingaas_qe,ge_qe
588.3472454090149,0.8055774594795236,0.048390252296583156,3.098832908402935e-09
591.0350584307179,0.8052759310182825,0.048782609948367625,4.496421633216616e-09
593.7228714524207,0.8052624709496017,0.049191719129078056,6.472985198503405e-09
596.4106844741235,0.8047813443551295,0.04957512701887154,9.276519761540299e-09
599.0984974958265,0.8042240008468712,0.049951960608428846,1.3160430931810051e-08
601.7863105175293,0.803548522971764,0.0503190126693689,1.8612572748284197e-08
604.4741235392321,0.8015493309026117,0.052139652220536216,2.680212919020691e-08
607.1619365609349,0.7991979130856088,0.05438007915155135,3.8717570926904447e-08
609.8497495826377,0.7964970893625605,0.057335710492892586,5.596746422847476e-08
612.5375626043406,0.7943662313450157,0.059203832717265044,7.883312730338125e-08
615.2253756260434,0.7924577495446624,0.060922266714499,1.0990537869953787e-07
617.9131886477462,0.7903661435880275,0.06296540945302613,1.528961227543728e-07
620.601001669449,0.7871273549012064,0.06625805976525503,2.155292043843599e-07
623.2888146911519,0.7829702291776793,0.0703863041124445,3.0365624476101923e-07
625.9766277128547,0.7791598807767628,0.07421925274578865,4.2375132159384976e-07
628.6644407345575,0.7743007650379247,0.0791106623303599,5.915600406245974e-07
631.3522537562604,0.7687982048682266,0.08472340734449207,8.271374784461942e-07
634.0400667779633,0.7629822159036659,0.09070794644375368,1.1499310575018002e-06
636.7278797996661,0.7550216110698266,0.09886450061987521,1.6148963291541019e-06
639.415692821369,0.7424952688305823,0.1117862510834955,2.346089102530593e-06
642.1035058430718,0.7305035013637545,0.12434581142033636,3.325852567718318e-06
644.7913188647747,0.7125992508127049,0.14298843870296365,4.8574072643394946e-06
647.4791318864775,0.6869304907556172,0.1695104602707734,7.262977235443709e-06
650.1669449081803,0.6509069065768929,0.2066677207464224,1.1128367532692352e-05
652.8547579298831,0.6027318177004843,0.2561966965856834,1.7268763940638262e-05
655.542570951586,0.5313219140884988,0.32956764537102856,2.7545069801380328e-05
658.2303839732888,0.433184656222441,0.4302347695190485,4.453196737497052e-05
660.9181969949916,0.29332645126760454,0.5727948187671157,7.297107590277192e-05
663.6060100166944,0.13413071712685254,0.7336717650072522,0.00011452858601270434
666.2938230383972,0.10724791419994065,0.7577701443780754,0.00014465992329863503
668.9816360601001,0.08004824900186111,0.781392316063553,0.00018107847966170382
671.669449081803,0.016991986544786022,0.8410388135533465,0.00023604154557335482
674.3572621035058,0.004955942631829495,0.8488654550935757,0.0002879609723154981
